,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote,min_salary,max_salary,b2b,permament,mandate_contract,react,angular,vue,sum_of_skill_levels
314,Senior Frontend Developer,Żmigrodzka 244A,Wrocław,PL,"Żmigrodzka 244A, Wrocław",javascript,remote,Oakfusion,https://oakfusion.com/,40+,senior,51.161443,17.0262661,2022-02-15T14:51:00.000Z,True,oakfusion-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 16000, ""to"": 25000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 18000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1d7b36d6a180c58b28bf4e942372e40c5459dbb2.png?1634110290,"[{""name"": ""Angular"", ""level"": 3}, {""name"": ""REST"", ""level"": 4}, {""name"": ""ReactJS"", ""level"": 5}]",True,12000.0,18000.0,1,1,0,1,1,0,12
315,Senior FrontEnd Engineer(startup+equity),Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Shopstory,https://www.shopstory.app/,<10,senior,52.2302091,21.0113922,2022-02-15T14:00:15.080Z,True,shopstory-senior-frontend-engineer-startup-equity-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 22000, ""to"": 26000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/0b32530650f858bad3afe2dcbffe5ce3f8188907.png?1642496260,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,22000.0,26000.0,1,0,0,1,0,0,8
316,Senior IoT Frontend Developer,Biskupa Herberta Bednorza 2a-6,Katowice,PL,"Biskupa Herberta Bednorza 2a-6, Katowice",javascript,remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",senior,50.2635058,19.0933252,2022-02-15T14:00:00.000Z,True,reply-senior-iot-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eb7874261c4c5c3dcca839b5b469491c36a33d30.jpg?1644240454,"[{""name"": ""Design Tools"", ""level"": 2}, {""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}]",True,13000.0,22000.0,1,1,0,0,0,0,8
317,Frontend Developer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Vendo Commerce,https://www.getvendo.com/,10-50,mid,50.0550498,19.9259309,2022-02-15T13:13:00.000Z,True,vendo-commerce-frontend-developer-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d2b49bd9e67944fd1ae7cf511b4bbdd741969015.png?1642681232,"[{""name"": ""Tailwind CSS"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",True,10000.0,15000.0,1,0,0,1,0,0,7
318,Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Vendo Commerce,https://www.getvendo.com/,10-50,mid,52.2302091,21.0113922,2022-02-15T13:13:00.000Z,True,vendo-commerce-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/44d435a5f7476a040c862d8f2e266f90d3e047f3.png?1642677562,"[{""name"": ""Tailwind CSS"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",True,10000.0,15000.0,1,0,0,1,0,0,7
319,Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Vendo Commerce,https://www.getvendo.com/,10-50,mid,51.1106992,17.0323662,2022-02-15T13:13:00.000Z,True,vendo-commerce-frontend-developer-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/75a2865c4d5ceb310580cc74b61e82007fe1fddd.png?1642681215,"[{""name"": ""Tailwind CSS"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",True,10000.0,15000.0,1,0,0,1,0,0,7
320,Senior Frontend Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,51.1106992,17.0323662,2022-02-15T13:00:38.664Z,True,sumo-logic-senior-frontend-engineer-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 20000, ""to"": 28000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/841ac0c9f37cb96a655bab74ea322f3b2b1e4894.png?1637330549,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,20000.0,28000.0,0,1,0,1,0,0,11
321,Frontend Engineer,Witkiewicza 6,Gliwice,PL,"Witkiewicza 6, Gliwice",javascript,remote,Landingi Sp. z o.o. ,http://www.landingi.com/kariera,55,mid,50.3016238,18.6826779,2022-02-15T13:00:38.664Z,True,landingi-sp-z-o-o-frontend-engineer,"[{""type"": ""b2b"", ""salary"": {""from"": 9000, ""to"": 13500, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 7500, ""to"": 11300, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/0805ff39cc304d55fff27b8e2d5bd0f25b851f78.png?1643373486,"[{""name"": ""CMS"", ""level"": 3}, {""name"": ""React"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,7500.0,11300.0,1,1,0,1,0,0,11
322,Senior Frontend Engineer,Kurniki 9,Kraków,PL,"Kurniki 9, Kraków",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,50.067101,19.9445135,2022-02-15T13:00:38.664Z,True,sumo-logic-senior-frontend-engineer-w-ts,"[{""type"": ""permanent"", ""salary"": {""from"": 20000, ""to"": 28000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/a53029a66616e873dd1b091d39ff0ada7c2a5e41.png?1636018199,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,20000.0,28000.0,0,1,0,1,0,0,11
323,Senior Frontend Developer,-,Kraków,PL,"-, Kraków",javascript,remote,Affirm,https://www.affirm.com/,2000,senior,50.0646501,19.9449799,2022-02-15T13:00:38.664Z,True,affirm-senior-frontend-developer-krakow,"[{""type"": ""permanent"", ""salary"": {""from"": 19767, ""to"": 23717, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/61547db065d5af408f17e7b86efa621e41b2959c.jpg?1644495898,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,19767.0,23717.0,0,1,0,1,0,0,12
324,Senior Frontend Engineer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,54.3463052,18.6586534,2022-02-15T13:00:38.664Z,True,sumo-logic-senior-frontend-engineer-gdansk,"[{""type"": ""permanent"", ""salary"": {""from"": 20000, ""to"": 28000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6340514ccfb56165fc96f7ce64842d8ba9675c7f.png?1637330382,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,20000.0,28000.0,0,1,0,1,0,0,11
325,Senior Frontend Developer,-,Wrocław,PL,"-, Wrocław",javascript,remote,Affirm,https://www.affirm.com/,2000,senior,51.1078852,17.0385376,2022-02-15T13:00:38.664Z,True,affirm-senior-frontend-developer-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 19767, ""to"": 23717, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7f38444541ea4483307d0db80163b23f031f71a0.jpg?1644495903,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,19767.0,23717.0,0,1,0,1,0,0,12
326,Senior Frontend Developer,pl. Andersa 3,Poznań,PL,"pl. Andersa 3, Poznań",javascript,remote,Siepomaga.pl,https://www.siepomaga.pl,100,senior,52.4010795,16.9260055,2022-02-15T13:00:38.664Z,True,siepomaga-pl-senior-frontend-developer-1f892655-d516-4db3-a51f-865c6d2a484d,"[{""type"": ""b2b"", ""salary"": {""from"": 18400, ""to"": 22600, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/011f5278d9aa2c1ff5d3fc39534f60308d3c1ae4.png?1644497137,"[{""name"": ""ReactJS"", ""level"": 4}, {""name"": ""Redux"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,18400.0,22600.0,1,0,0,1,0,0,12
327,Remote Frontend JavaScript Developer,"Skierniewicka, 16/20",Warszawa,PL,"Skierniewicka, 16/20, Warszawa",javascript,remote,Ideamotive,http://ideamotive.co,20+,mid,52.230739,20.969396,2022-02-15T13:00:38.664Z,True,ideamotive-frontend-javascript-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 15000, ""to"": 18000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/01331c8c3ebd2db7ceba03c5d2ca863a9a9f3ee4.png?1643983195,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,15000.0,18000.0,1,0,0,0,0,0,9
328,Senior Frontend Engineer,Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,52.4093634,16.9317991,2022-02-15T13:00:38.664Z,True,sumo-logic-senior-frontend-engineer-poznan,"[{""type"": ""permanent"", ""salary"": {""from"": 20000, ""to"": 28000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d57c4d46627681e5da383b28cdf8a38afb75a8d1.png?1637330563,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,20000.0,28000.0,0,1,0,1,0,0,11
329,Junior frontend developer 🚀,Olszanska 7,Kraków,PL,"Olszanska 7, Kraków",html,remote,CallPage,http://www.callpage.io,10-20,junior,50.0725026,19.9581187,2022-02-15T13:00:38.664Z,True,callpage-junior-frontend-developer-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e03f478987c367add7081a69c8c46b29be612aab.png?1643383397,"[{""name"": ""SASS"", ""level"": 5}, {""name"": ""CSS3"", ""level"": 5}, {""name"": ""HTML5"", ""level"": 5}]",True,5000.0,8000.0,1,0,0,0,0,0,15
330,Junior Frontend Developer,Biskupa Herberta Bednorza 2a-6,Katowice,PL,"Biskupa Herberta Bednorza 2a-6, Katowice",javascript,remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",junior,50.2635058,19.0933252,2022-02-15T13:00:00.000Z,True,reply-junior-frontend-developer,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 9000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/778ee222061da5bf2c903a7311afb5c7f7c619eb.jpg?1644237414,"[{""name"": ""HTML"", ""level"": 2}, {""name"": ""JavaScript"", ""level"": 2}, {""name"": ""English"", ""level"": 3}]",True,5000.0,9000.0,0,1,0,0,0,0,7
331,Senior Frontend Developer (Vue.js),Aleje Jerozolimskie 181B,Warszawa,PL,"Aleje Jerozolimskie 181B, Warszawa",javascript,remote,itCraft,https://itcraftapps.com/,100+,senior,52.2103327,20.9527454,2022-02-15T12:59:00.000Z,True,itcraft-senior-frontend-developer-vue-js-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 14200, ""to"": 21000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10520, ""to"": 15560, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c3fae984c0e5baf28901abc8d9f2fd5c37da02d1.jpg?1642602415,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}, {""name"": ""Vue.js"", ""level"": 5}]",True,10520.0,15560.0,1,1,0,0,0,1,14
332,Senior Frontend Developer (Vue.js),Towarowa 20,Bydgoszcz,PL,"Towarowa 20, Bydgoszcz",javascript,remote,itCraft,https://itcraftapps.com/,100+,senior,53.1253028,18.0695019,2022-02-15T12:58:00.000Z,True,itcraft-senior-frontend-developer-vue-js-bydgoszcz,"[{""type"": ""b2b"", ""salary"": {""from"": 14200, ""to"": 21000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10520, ""to"": 15560, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e31219ec3ea84f9c6242ca8c2fb12d17704d9d56.jpg?1642602088,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}, {""name"": ""Vue.js"", ""level"": 5}]",True,10520.0,15560.0,1,1,0,0,0,1,14
333,Senior Frontend Developer (Vue.js),Trzy Lipy 3,Gdańsk,PL,"Trzy Lipy 3, Gdańsk",javascript,remote,itCraft,https://itcraftapps.com/,100+,senior,54.3556014,18.5940893,2022-02-15T12:58:00.000Z,True,itcraft-senior-frontend-developer-vue-js-gdansk,"[{""type"": ""b2b"", ""salary"": {""from"": 14200, ""to"": 21000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10520, ""to"": 15560, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c9e0df4ad260fe0914d472ea5671207e2b077cb4.jpg?1642602359,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}, {""name"": ""Vue.js"", ""level"": 5}]",True,10520.0,15560.0,1,1,0,0,0,1,14
334,Remote Frontend JavaScript Developer,Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,Ideamotive,http://ideamotive.co,20+,mid,52.4093634,16.9317991,2022-02-15T12:44:00.000Z,True,ideamotive-remote-frontend-javascript-developer-poznan,"[{""type"": ""b2b"", ""salary"": {""from"": 15000, ""to"": 18000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/824667a51e87b067a8f441b0d23bd63c45c4d513.png?1644929041,"[{""name"": ""HTML"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,15000.0,18000.0,1,0,0,0,0,0,11
335,Frontend Developer,Obrońców Westerplatte,Gdańsk,PL,"Obrońców Westerplatte, Gdańsk",php,remote,EventUI,https://eventui.pl/,10,junior,54.408683,18.5634479,2022-02-15T12:00:27.036Z,True,eventui-frontend-developer,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 4000, ""to"": 7000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/a82d0517506eea7e6762316fbd31805ae88bedb9.jpg?1643197865,"[{""name"": ""Angular"", ""level"": 1}, {""name"": ""WordPress"", ""level"": 2}, {""name"": ""PHP 7.x"", ""level"": 2}]",True,4000.0,7000.0,1,1,0,0,1,0,5
336,Frontend Developer,Plac Wolności 5,Poznań,PL,"Plac Wolności 5, Poznań",html,partly_remote,Sun Group,http://sungroup.pl,45,mid,52.407638,16.926975,2022-02-15T12:00:27.036Z,True,sun-group-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 8000, ""to"": 10000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/f7df738f73b042ba90fe5fac92bc61b9ce93b710.png?1644262624,"[{""name"": ""JavaScript"", ""level"": 2}, {""name"": ""CSS"", ""level"": 4}, {""name"": ""HTML5"", ""level"": 4}]",False,8000.0,10000.0,1,0,0,0,0,0,10
337,Frontend Developer,Mokotowska 1,Warszawa,PL,"Mokotowska 1, Warszawa",javascript,remote,ASTEK Polska,http://astek.pl/,1700,mid,52.2177616,21.0157913,2022-02-15T12:00:27.036Z,True,astek-polska-frontend-developer-499ee9a7-56ba-43d6-b68a-3c64442a75e8,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 20000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e01f1a3ba8f52db7b2ad0f8ba2f8c148eb3ba4e3.jpg?1643572836,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",True,14000.0,20000.0,1,0,0,1,0,0,9
338,Frontend Developer (Vue.js),Serdeczna 8T,Wysogotowo,PL,"Serdeczna 8T, Wysogotowo",javascript,remote,X-ONE,https://x-one.pl/,30-40,mid,52.4054906,16.7906639,2022-02-15T12:00:27.036Z,True,x-one-frontend-developer-vue-js-770099f5-8b36-4b9a-9ce1-6e572cc8af61,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 8000, ""to"": 13000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/235a8affbccbece901b1cd0c6172428d1bab59ee.png?1642763937,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,8000.0,13000.0,1,1,0,0,0,1,9
339,Senior/Principal Frontend Developer,Centrum,Rzeszów,PL,"Centrum, Rzeszów",javascript,remote,PGS Software S.A.,https://www.pgs-soft.com/pl/,800+,senior,50.0406925,22.0076059,2022-02-15T12:00:27.036Z,True,pgs-software-s-a-senior-frontend-developer-rzeszow,"[{""type"": ""b2b"", ""salary"": {""from"": 15600, ""to"": 27400, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 11700, ""to"": 21500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d710b0211ca9f7a10b6745adf46add2ab0d00dfc.jpg?1643902023,"[{""name"": ""Vue.js"", ""level"": 4}, {""name"": ""React"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}]",True,11700.0,21500.0,1,1,0,1,1,1,12
340,Frontend Developer (Vue.js),Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,X-ONE,https://x-one.pl/,30-40,mid,52.2302091,21.0113922,2022-02-15T12:00:27.036Z,True,x-one-frontend-developer-vue-js-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 8000, ""to"": 13000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/a9f7efd45be0a3c719f728efd002dc184dc57255.png?1642763956,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,8000.0,13000.0,1,1,0,0,0,1,9
341,Frontend Developer (Vue.js),Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,X-ONE,https://x-one.pl/,30-40,mid,51.1106992,17.0323662,2022-02-15T12:00:27.036Z,True,x-one-frontend-developer-vue-js-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 8000, ""to"": 13000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c00278b9f5107a975480d8716ad5fe604873a4ea.png?1642763971,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,8000.0,13000.0,1,1,0,0,0,1,9
342,Frontend Developer (Vue.js),-,Zielona Góra,PL,"-, Zielona Góra",javascript,remote,Execon,http://execon.pl,140,mid,51.9356214,15.5061862,2022-02-15T12:00:27.036Z,True,execon-frontend-developer-vue-js-zielona-gora,"[{""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/de84ea82b41e04d2d2db4f88f40fa883cde55ca2.png?1642765986,"[{""name"": ""Nuxt.js"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 2}, {""name"": ""Vue.js"", ""level"": 4}]",True,12000.0,16000.0,1,1,0,0,0,1,7
343,Frontend Developer (Vue.js),-,Toruń,PL,"-, Toruń",javascript,remote,Execon,http://execon.pl,140,mid,53.0137902,18.5984437,2022-02-15T12:00:27.036Z,True,execon-frontend-developer-vue-js-torun,"[{""type"": ""b2b"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7cf89e682bf93d0c6b012a2c58320fcf85a044c5.png?1642765972,"[{""name"": ""Nuxt.js"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 2}, {""name"": ""Vue.js"", ""level"": 4}]",True,12000.0,16000.0,1,1,0,0,0,1,7
344,Frontend Developer (Vue.js),-,Szczecin,PL,"-, Szczecin",javascript,remote,Execon,http://execon.pl,140,mid,53.4285438,14.5528116,2022-02-15T12:00:27.036Z,True,execon-frontend-developer-vue-js-szczecin,"[{""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6b4691d1be4bc51fdcfe106da5cbd5c52c6f86d3.png?1642765949,"[{""name"": ""Nuxt.js"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 2}, {""name"": ""Vue.js"", ""level"": 4}]",True,12000.0,16000.0,1,1,0,0,0,1,7
345,Frontend Developer (Vue.js),-,Rzeszów,PL,"-, Rzeszów",javascript,remote,Execon,http://execon.pl,140,mid,50.0411867,21.9991196,2022-02-15T12:00:27.036Z,True,execon-frontend-developer-vue-js-rzeszow,"[{""type"": ""b2b"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5476df2dc4b8f75499cfbe58cd1d91c320157334.png?1642765931,"[{""name"": ""Nuxt.js"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 2}, {""name"": ""Vue.js"", ""level"": 4}]",True,12000.0,16000.0,1,1,0,0,0,1,7
